dataset,coverage_metric,coverage_metric_name,alpha,method_key,method_category,method_display_name,method_params,x_value,y_value,color,marker,alpha_transparency,set_size_metric_type
plantnet,cov_below50,FracBelow50%,0.05,cvx-cw_weight=0.95,Interp-Q,cvx-cw_weight=0.95,weight=0.95,0.1452358926919519,6.483800462843918,gray,o,0.9649999999999999,mean
plantnet,cov_below50,FracBelow50%,0.05,cvx-cw_weight=0.975,Interp-Q,cvx-cw_weight=0.975,weight=0.975,0.11933395004625347,8.357000514271022,gray,o,0.9824999999999999,mean
plantnet,cov_below50,FracBelow50%,0.05,cvx-cw_weight=0.99,Interp-Q,cvx-cw_weight=0.99,weight=0.99,0.09435707678075855,11.80496271535099,gray,o,0.9929999999999999,mean
plantnet,cov_below50,FracBelow50%,0.05,cvx-cw_weight=0.999,Interp-Q,cvx-cw_weight=0.999,weight=0.999,0.05550416281221091,28.44005528413474,gray,o,0.9992999999999999,mean
plantnet,cov_below50,FracBelow50%,0.05,cvx-cw_weight=1,Interp-Q,cvx-cw_weight=1,weight=1.0,0.0,896.6678130624839,gray,o,1.0,mean
plantnet,cov_below50,FracBelow50%,0.05,standard_softmax,Standard (Softmax),Standard (Softmax),,0.28862164662349676,2.9280984829004884,blue,p,0.8,mean
plantnet,cov_below50,FracBelow50%,0.01,standard,Standard,Standard,,0.12210915818686402,13.404442015942402,blue,X,0.8,mean
plantnet,cov_below50,FracBelow50%,0.01,classwise,Classwise,Classwise,,0.0,1027.7203651324248,red,X,0.8,mean
plantnet,cov_below50,FracBelow50%,0.01,clustered,Clustered,Clustered,,0.11933395004625347,13.732771920802262,purple,P,0.8,mean
plantnet,cov_below50,FracBelow50%,0.01,rc3p,RC3P,RC3P,,0.16466234967622573,134.13637824633582,#FF5733,D,0.8,mean
plantnet,cov_below50,FracBelow50%,0.01,fuzzy-rarity-1e-30,Fuzzy-rarity,fuzzy-rarity-1e-30,bandwidth=1e,0.0,1008.1299820005142,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.01,fuzzy-rarity-1e-15,Fuzzy-rarity,fuzzy-rarity-1e-15,bandwidth=1e,0.0,1008.1299820005142,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.01,fuzzy-rarity-1e-10,Fuzzy-rarity,fuzzy-rarity-1e-10,bandwidth=1e,0.0,1008.1324890717408,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.01,fuzzy-rarity-1e-05,Fuzzy-rarity,fuzzy-rarity-1e-05,bandwidth=1e,0.02127659574468085,197.74842504499873,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.01,fuzzy-rarity-0.0001,Fuzzy-rarity,fuzzy-rarity-0.0001,bandwidth=0.0001,0.02312673450508788,123.75636410388275,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.01,fuzzy-rarity-0.001,Fuzzy-rarity,fuzzy-rarity-0.001,bandwidth=0.001,0.034227567067530065,73.50115710979686,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.01,fuzzy-rarity-0.01,Fuzzy-rarity,fuzzy-rarity-0.01,bandwidth=0.01,0.05920444033302498,40.07241578812034,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.01,fuzzy-rarity-0.1,Fuzzy-rarity,fuzzy-rarity-0.1,bandwidth=0.1,0.08603145235892692,25.481550527127798,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.01,fuzzy-rarity-10,Fuzzy-rarity,fuzzy-rarity-10,bandwidth=10,0.11840888066604996,14.122364361018256,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.01,fuzzy-rarity-1000,Fuzzy-rarity,fuzzy-rarity-1000,bandwidth=1000,0.11840888066604996,13.867157366932373,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.01,fuzzy-RErarity-1e-30,Fuzzy-RErarity,fuzzy-RErarity-1e-30,bandwidth=1e,0.0,994.745950115711,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.01,fuzzy-RErarity-1e-15,Fuzzy-RErarity,fuzzy-RErarity-1e-15,bandwidth=1e,0.0,994.745950115711,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.01,fuzzy-RErarity-1e-10,Fuzzy-RErarity,fuzzy-RErarity-1e-10,bandwidth=1e,0.0,994.745950115711,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.01,fuzzy-RErarity-1e-05,Fuzzy-RErarity,fuzzy-RErarity-1e-05,bandwidth=1e,0.02127659574468085,218.83154409874004,gray,o,0.5,mean
plantnet,cov_below50,FracBelow50%,0.01,fuzzy-RErarity-0.0001,Fuzzy-RErarity,fuzzy-RErarity-0.0001,bandwidth=0.0001,0.02127659574468085,149.52616353818462,gray,o,0.5,mean
