dataset,alpha,method,method_key,method_params,set_size_metric_type,cov_below50,undercov_gap,macro_cov,train_marginal_cov,set_size
inaturalist,0.2,Fuzzy-REquantile,fuzzy-REquantile-1e-10,bandwidth=1e,mean,0.09874723655121592,0.0955537673077151,0.8444489593595055,0.8013268117566793,3068.7773811841566
inaturalist,0.2,Fuzzy-REquantile,fuzzy-REquantile-1e-05,bandwidth=1e,mean,0.1751412429378531,0.17756698613844446,0.7236188739272547,0.798608565062441,19.125943712548942
inaturalist,0.2,Fuzzy-REquantile,fuzzy-REquantile-0.0001,bandwidth=0.0001,mean,0.1648243674772783,0.1720802463558809,0.7303812577376397,0.8013819549782257,16.084517706102496
inaturalist,0.2,Fuzzy-REquantile,fuzzy-REquantile-0.001,bandwidth=0.001,mean,0.15880619012527636,0.16935441103162058,0.7323789336680593,0.8011461335944103,13.035195881194973
inaturalist,0.2,Fuzzy-REquantile,fuzzy-REquantile-0.01,bandwidth=0.01,mean,0.1543846720707443,0.16763004829888026,0.7328566083179363,0.8030214737592385,10.618037077898197
inaturalist,0.2,Fuzzy-REquantile,fuzzy-REquantile-0.1,bandwidth=0.1,mean,0.14271677720461803,0.16255333006202458,0.736773397017358,0.8045328081432284,7.875657083522617
inaturalist,0.2,Fuzzy-REquantile,fuzzy-REquantile-10,bandwidth=10,mean,0.14652419552935397,0.16676166308568885,0.7288659825690815,0.8071723971525486,3.083479351893915
inaturalist,0.2,Fuzzy-REquantile,fuzzy-REquantile-1000,bandwidth=1000,mean,0.1471382952591501,0.1675769948841845,0.7280967028887366,0.8046187613247517,2.8855430808834663
inaturalist,0.05,Standard,standard,score=softmax,mean,0.02431834929992631,0.07228831989694776,0.9168856395900095,0.9503349881104217,33.9724619810933
inaturalist,0.05,classwise,classwise,,mean,0.0,0.0004964318761831801,0.9984290452497925,0.9852279119913858,7830.570532372855
inaturalist,0.05,Fuzzy-rarity,fuzzy-rarity-1e-30,bandwidth=1e,mean,0.0,0.0004964318761831801,0.9984290452497925,0.9852279119913858,7830.570532372855
inaturalist,0.05,Fuzzy-rarity,fuzzy-rarity-1e-15,bandwidth=1e,mean,0.0,0.0004964318761831801,0.9984290452497925,0.9852279119913858,7830.570532372855
inaturalist,0.05,Fuzzy-rarity,fuzzy-rarity-1e-10,bandwidth=1e,mean,0.0,0.0005172483109924646,0.9983993634363771,0.9851842724749497,7814.99206091678
inaturalist,0.05,Fuzzy-rarity,fuzzy-rarity-1e-05,bandwidth=1e,mean,0.010316875460574797,0.042021931470702774,0.9498842157382517,0.9546554913561209,59.39989616457914
inaturalist,0.05,Fuzzy-rarity,fuzzy-rarity-0.0001,bandwidth=0.0001,mean,0.01105379513633014,0.04313155267891643,0.9484988478157987,0.9522399982236995,49.44571354403271
inaturalist,0.05,Fuzzy-rarity,fuzzy-rarity-0.001,bandwidth=0.001,mean,0.01105379513633014,0.043929116871297476,0.9475552676039702,0.9507964848358779,47.426612153070714
inaturalist,0.05,Fuzzy-rarity,fuzzy-rarity-0.01,bandwidth=0.01,mean,0.01203635470400393,0.0459430977067486,0.9453585641909893,0.9497190636122889,45.42985700997253
inaturalist,0.05,Fuzzy-rarity,fuzzy-rarity-0.1,bandwidth=0.1,mean,0.016457872758535986,0.054845837618909474,0.9358417679840254,0.947966828015718,40.17881324766911
inaturalist,0.05,Fuzzy-rarity,fuzzy-rarity-10,bandwidth=10,mean,0.024195529353967085,0.07164257703084703,0.9174576261611185,0.9472871860441572,32.091158846561534
inaturalist,0.05,Fuzzy-rarity,fuzzy-rarity-1000,bandwidth=1000,mean,0.02431834929992631,0.0722832948274343,0.9168899941153662,0.9503349069163274,33.983667553594216
inaturalist,0.05,Fuzzy-RErarity,fuzzy-RErarity-1e-30,bandwidth=1e,mean,0.00024563989191844754,0.005115694470386172,0.9916911828834476,0.9483735046160165,7444.227248145024
inaturalist,0.05,Fuzzy-RErarity,fuzzy-RErarity-1e-15,bandwidth=1e,mean,0.00024563989191844754,0.005115694470386172,0.9916911828834476,0.9483735046160165,7443.228459558267
inaturalist,0.05,Fuzzy-RErarity,fuzzy-RErarity-1e-10,bandwidth=1e,mean,0.004298698108572832,0.01550567216459479,0.9803385384630499,0.9490209659978982,6064.200012979428
inaturalist,0.05,Fuzzy-RErarity,fuzzy-RErarity-1e-05,bandwidth=1e,mean,0.011667894866126259,0.04626463092115262,0.9450558718253544,0.9507725140583069,52.82094879615809
inaturalist,0.05,Fuzzy-RErarity,fuzzy-RErarity-0.0001,bandwidth=0.0001,mean,0.011176615082289364,0.043840752796605265,0.947681243188418,0.9516772360145371,47.802691067990565
inaturalist,0.05,Fuzzy-RErarity,fuzzy-RErarity-0.001,bandwidth=0.001,mean,0.010930975190370916,0.04320009005438484,0.9484526353442003,0.9523631516624385,49.38280658489627
inaturalist,0.05,Fuzzy-RErarity,fuzzy-RErarity-0.01,bandwidth=0.01,mean,0.011422254974207811,0.0438435231365809,0.9478564071873391,0.952588910425086,49.29389750578666
inaturalist,0.05,Fuzzy-RErarity,fuzzy-RErarity-0.1,bandwidth=0.1,mean,0.014861213461066078,0.05094221272114491,0.9403497057452608,0.9526808258324282,46.0157700045428
inaturalist,0.05,Fuzzy-RErarity,fuzzy-RErarity-10,bandwidth=10,mean,0.021984770326701056,0.0666225477155772,0.9232129031732623,0.9519708437378924,37.075064356328554
inaturalist,0.05,Fuzzy-RErarity,fuzzy-RErarity-1000,bandwidth=1000,mean,0.024563989191844757,0.07259376146836596,0.9165380242567448,0.950056293100527,33.72950872866507
inaturalist,0.05,Fuzzy-random,fuzzy-random-1e-30,bandwidth=1e,mean,0.0,0.0007778828152907346,0.9976968668687582,0.9803105966118011,7677.02444458866
inaturalist,0.05,Fuzzy-random,fuzzy-random-1e-15,bandwidth=1e,mean,0.0,0.0007778828152907346,0.9976968668687582,0.9803105966118011,7677.02444458866
inaturalist,0.05,Fuzzy-random,fuzzy-random-1e-10,bandwidth=1e,mean,0.00024563989191844754,0.001229834801317355,0.997202555997525,0.9803000063596441,7614.096610206157
inaturalist,0.05,Fuzzy-random,fuzzy-random-1e-05,bandwidth=1e,mean,0.022598870056497175,0.06682459543139602,0.9229067074788266,0.951970353813833,52.79382179245895
inaturalist,0.05,Fuzzy-random,fuzzy-random-0.0001,bandwidth=0.0001,mean,0.023827069516089414,0.07010075845194708,0.9191891537969001,0.9517243795278155,38.4763449931858
